53027,4150,5.7,Washington,Grays Harbor County
53069,215,5.0,Washington,Wahkiakum County
53025,8103,8.5,Washington,Grant County
53061,49192,6.2,Washington,Snohomish County
54089,549,4.3,West Virginia,Summers County
54025,1665,4.7,West Virginia,Greenbrier County
54057,1351,5.0,West Virginia,Mineral County
54041,813,5.0,West Virginia,Lewis County
54075,334,4.0,West Virginia,Pocahontas County
54083,1784,6.2,West Virginia,Randolph County
54105,315,5.4,West Virginia,Wirt County
54015,520,6.0,West Virginia,Clay County
54061,4466,4.2,West Virginia,Monongalia County
54103,742,4.8,West Virginia,Wetzel County
54039,10701,5.8,West Virginia,Kanawha County
54077,2109,6.3,West Virginia,Preston County
54085,496,5.0,West Virginia,Ritchie County
54043,1417,6.8,West Virginia,Lincoln County
54007,812,5.7,West Virginia,Braxton County
54005,1396,6.2,West Virginia,Boone County
54109,1057,5.0,West Virginia,Wyoming County
55033,2525,5.6,Wisconsin,Dunn County
55043,3005,5.8,Wisconsin,Grant County
55117,7059,6.1,Wisconsin,Sheboygan County
55078,360,7.9,Wisconsin,Menominee County
55011,652,5.0,Wisconsin,Buffalo County
55063,6443,5.5,Wisconsin,La Crosse County
55073,8774,6.5,Wisconsin,Marathon County
55121,1863,6.3,Wisconsin,Trempealeau County
55027,4885,5.6,Wisconsin,Dodge County
55125,940,4.3,Wisconsin,Vilas County
55071,4645,5.9,Wisconsin,Manitowoc County
55013,761,5.0,Wisconsin,Burnett County
55029,1060,3.9,Wisconsin,Door County
55039,6267,6.1,Wisconsin,Fond du Lac County
55091,432,5.9,Wisconsin,Pepin County
55103,1089,6.2,Wisconsin,Richland County
55137,1148,4.7,Wisconsin,Waushara County
55065,1192,7.1,Wisconsin,Lafayette County
55093,2381,5.7,Wisconsin,Pierce County
55015,3449,6.9,Wisconsin,Calumet County
55059,10136,6.0,Wisconsin,Kenosha County
56019,531,6.3,Wyoming,Johnson County
20199,132,8.4,Kansas,Wallace County
20017,153,5.8,Kansas,Chase County
20189,453,8.1,Kansas,Stevens County
20183,166,4.6,Kansas,Smith County
20067,814,10.9,Kansas,Grant County
26009,1146,4.9,Michigan,Antrim County
26061,2096,5.8,Michigan,Houghton County
26093,10812,5.7,Michigan,Livingston County
26069,1201,4.8,Michigan,Iosco County
26085,543,4.6,Michigan,Lake County
26101,1044,4.3,Michigan,Manistee County
20131,758,7.5,Kansas,Nemaha County
20085,839,6.3,Kansas,Jackson County
20095,381,5.2,Kansas,Kingman County
20109,137,4.9,Kansas,Logan County
20149,2180,9.1,Kansas,Pottawatomie County
20209,13206,8.0,Kansas,Wyandotte County
20021,1535,7.6,Kansas,Cherokee County
20015,4514,6.8,Kansas,Butler County
20027,499,6.2,Kansas,Clay County
20105,156,5.1,Kansas,Lincoln County
20169,3395,6.2,Kansas,Saline County
20191,1590,6.9,Kansas,Sumner County
20195,100,3.5,Kansas,Trego County
20197,480,7.0,Kansas,Wabaunsee County
20205,472,5.4,Kansas,Wilson County
20123,414,6.7,Kansas,Mitchell County
20141,189,5.4,Kansas,Osborne County
20005,1012,6.2,Kansas,Atchison County
20055,3299,9.0,Kansas,Finney County
20075,346,13.4,Kansas,Hamilton County
20103,5292,6.6,Kansas,Leavenworth County
20201,310,5.6,Kansas,Washington County
20203,169,7.9,Kansas,Wichita County
20129,251,9.1,Kansas,Morton County
20137,223,4.1,Kansas,Norton County
20009,1888,7.1,Kansas,Barton County
20029,628,7.0,Kansas,Cloud County
20047,145,5.1,Kansas,Edwards County
20101,109,7.0,Kansas,Lane County
20165,184,6.1,Kansas,Rush County
20115,744,6.2,Kansas,Marion County
20133,957,5.9,Kansas,Neosho County
20143,317,5.4,Kansas,Ottawa County
20161,3340,4.5,Kansas,Riley County
20007,439,9.5,Kansas,Barber County
20041,1197,6.4,Kansas,Dickinson County
20087,1220,6.5,Kansas,Jefferson County
21089,2155,6.1,Kentucky,Greenup County
21069,942,6.5,Kentucky,Fleming County
21043,1415,5.2,Kentucky,Carter County
21081,2217,8.9,Kentucky,Grant County
21111,46481,6.1,Kentucky,Jefferson County
21141,1570,5.8,Kentucky,Logan County
21161,1226,7.2,Kentucky,Mason County
21191,957,6.6,Kentucky,Pendleton County
21201,166,7.8,Kentucky,Robertson County
21215,1128,6.0,Kentucky,Spencer County
21011,807,6.5,Kentucky,Bath County
21007,417,5.2,Kentucky,Ballard County
21021,1483,4.9,Kentucky,Boyle County
21087,576,5.2,Kentucky,Green County
21095,1903,7.1,Kentucky,Harlan County
21159,614,5.3,Kentucky,Martin County
21137,1809,7.4,Kentucky,Lincoln County
21171,563,5.3,Kentucky,Monroe County
21183,1757,7.3,Kentucky,Ohio County
21225,798,5.5,Kentucky,Union County
21233,902,6.9,Kentucky,Webster County
48249,3220,7.9,Texas,Jim Wells County
48111,662,9.1,Texas,Dallam County
26077,15434,5.9,Michigan,Kalamazoo County
26119,336,3.6,Michigan,Montmorency County
26141,516,4.1,Michigan,Presque Isle County
26051,1346,5.3,Michigan,Gladwin County
26107,2045,4.7,Michigan,Mecosta County
26103,3517,5.3,Michigan,Marquette County
26123,2892,6.0,Michigan,Newaygo County
26133,1391,6.0,Michigan,Osceola County
26137,1483,6.1,Michigan,Otsego County
26025,8241,6.1,Michigan,Calhoun County
26031,994,3.9,Michigan,Cheboygan County
26095,314,5.0,Michigan,Luce County
26081,44048,6.8,Michigan,Kent County
26145,11630,6.1,Michigan,Saginaw County
26155,3969,5.8,Michigan,Shiawassee County
26017,5917,5.7,Michigan,Bay County
26029,1417,5.4,Michigan,Charlevoix County
26041,1931,5.4,Michigan,Delta County
26047,1522,4.6,Michigan,Emmet County
27071,697,5.6,Minnesota,Koochiching County
27097,2280,6.9,Minnesota,Morrison County
27113,918,6.5,Minnesota,Pennington County
27147,2539,6.9,Minnesota,Steele County
27167,378,6.0,Minnesota,Wilkin County
27001,849,5.4,Minnesota,Aitkin County
27043,840,6.1,Minnesota,Faribault County
27101,525,6.3,Minnesota,Murray County
27067,2965,6.9,Minnesota,Kandiyohi County
27075,549,5.2,Minnesota,Lake County
27133,655,7.0,Minnesota,Rock County
27135,1079,7.0,Minnesota,Roseau County
27155,190,5.7,Minnesota,Traverse County
27005,2572,7.6,Minnesota,Becker County
27053,77623,6.2,Minnesota,Hennepin County
27015,1502,6.0,Minnesota,Brown County
27023,751,6.3,Minnesota,Chippewa County
27029,573,6.5,Minnesota,Clearwater County
27049,2853,6.2,Minnesota,Goodhue County
27059,2603,6.6,Minnesota,Isanti County
27063,535,5.4,Minnesota,Jackson County
27099,3011,7.6,Minnesota,Mower County
27115,1609,5.5,Minnesota,Pine County
27109,10738,6.9,Minnesota,Olmsted County
27159,992,7.3,Minnesota,Wadena County
27009,2802,7.0,Minnesota,Benton County
27047,2016,6.6,Minnesota,Freeborn County
27061,2825,6.3,Minnesota,Itasca County
27121,686,6.2,Minnesota,Pope County
27149,540,5.5,Minnesota,Stevens County
27151,561,6.0,Minnesota,Swift County
27033,812,7.2,Minnesota,Cottonwood County
27139,11433,7.9,Minnesota,Scott County
27157,1214,5.6,Minnesota,Wabasha County
27117,651,7.1,Minnesota,Pipestone County
27107,414,6.3,Minnesota,Norman County
27103,2177,6.4,Minnesota,Nicollet County
48157,59899,7.8,Texas,Fort Bend County
48235,169,10.4,Texas,Irion County
48489,1264,5.9,Texas,Willacy County
48115,802,6.3,Texas,Dawson County
48051,1058,5.9,Texas,Burleson County
48355,25096,6.9,Texas,Nueces County
48379,566,4.8,Texas,Rains County
48385,251,7.4,Texas,Real County
48431,152,12.3,Texas,Sterling County
48065,397,6.6,Texas,Carson County
48161,1367,6.9,Texas,Freestone County
48197,211,5.3,Texas,Hardeman County
48045,67,4.6,Texas,Briscoe County
48291,5648,6.7,Texas,Liberty County
48301,4,4.1,Texas,Loving County
48395,1109,6.5,Texas,Robertson County
48401,3594,6.7,Texas,Rusk County
48455,924,6.3,Texas,Trinity County
48019,958,4.3,Texas,Bandera County
48075,427,5.9,Texas,Childress County
48091,8295,5.9,Texas,Comal County
48225,1415,6.2,Texas,Houston County
48349,3220,6.6,Texas,Navarro County
48415,1042,6.1,Texas,Scurry County
48433,59,4.0,Texas,Stonewall County
48021,5485,6.5,Texas,Bastrop County
48025,1741,5.3,Texas,Bee County
48103,361,7.5,Texas,Crane County
50021,2720,4.6,Vermont,Rutland County
50017,1468,5.1,Vermont,Orange County
50027,2713,4.9,Vermont,Windsor County
49049,57483,9.5,Utah,Utah County
49013,1928,9.6,Utah,Duchesne County
49047,3886,10.8,Utah,Uintah County
49011,32320,9.3,Utah,Davis County
49015,936,9.3,Utah,Emery County
49017,318,6.4,Utah,Garfield County
51093,2266,6.2,Virginia,Isle of Wight County
51620,736,9.0,Virginia,Franklin city
51678,162,2.2,Virginia,Lexington city
51089,2841,5.5,Virginia,Henry County
51101,1249,7.5,Virginia,King William County
51109,2319,6.4,Virginia,Louisa County
51147,901,3.9,Virginia,Prince Edward County
51165,4724,5.9,Virginia,Rockingham County
21035,1968,5.1,Kentucky,Calloway County
21045,1005,6.3,Kentucky,Casey County
21047,5463,7.6,Kentucky,Christian County
21059,6565,6.5,Kentucky,Daviess County
21085,1645,6.3,Kentucky,Grayson County
21101,2903,6.3,Kentucky,Henderson County
21103,967,6.1,Kentucky,Henry County
21107,2950,6.5,Kentucky,Hopkins County
21109,761,5.7,Kentucky,Jackson County
21125,3583,5.9,Kentucky,Laurel County
21157,1896,6.1,Kentucky,Marshall County
21163,2202,7.8,Kentucky,Meade County
21173,1928,6.9,Kentucky,Montgomery County
21181,484,6.8,Kentucky,Nicholas County
21185,4405,6.7,Kentucky,Oldham County
27041,2218,5.9,Minnesota,Douglas County
27051,372,6.3,Minnesota,Grant County
27069,259,6.0,Minnesota,Kittson County
27079,1797,6.4,Minnesota,Le Sueur County
21227,7479,5.8,Kentucky,Warren County
21187,959,8.9,Kentucky,Owen County
21203,1081,6.4,Kentucky,Rockcastle County
21209,4031,7.4,Kentucky,Scott County
21003,1343,6.4,Kentucky,Allen County
21017,1285,6.4,Kentucky,Bourbon County
21029,4537,5.7,Kentucky,Bullitt County
21055,471,5.2,Kentucky,Crittenden County
21075,352,5.7,Kentucky,Fulton County
21119,809,5.3,Kentucky,Knott County
21165,307,4.8,Kentucky,Menifee County
21177,1326,4.3,Kentucky,Muhlenberg County
21193,1298,4.9,Kentucky,Perry County
21237,399,5.5,Kentucky,Wolfe County
21051,1255,6.2,Kentucky,Clay County
21013,1574,5.9,Kentucky,Bell County
21057,453,6.8,Kentucky,Cumberland County
21083,2426,6.5,Kentucky,Graves County
21129,365,5.3,Kentucky,Lee County
21031,802,6.3,Kentucky,Butler County
21061,501,4.1,Kentucky,Edmonson County
21097,1124,6.0,Kentucky,Harrison County
21023,559,6.7,Kentucky,Bracken County
21179,3062,6.7,Kentucky,Nelson County
21231,1083,5.3,Kentucky,Wayne County
21155,1290,6.7,Kentucky,Marion County
21221,889,6.2,Kentucky,Trigg County
21015,9330,7.1,Kentucky,Boone County
21113,3670,6.9,Kentucky,Jessamine County
21121,1986,6.3,Kentucky,Knox County
21133,943,4.2,Kentucky,Letcher County
21139,489,5.3,Kentucky,Livingston County
21195,3247,5.5,Kentucky,Pike County
21211,2874,6.1,Kentucky,Shelby County
21005,1577,7.0,Kentucky,Anderson County
21027,976,4.8,Kentucky,Breckinridge County
21073,2712,5.4,Kentucky,Franklin County
21147,1017,5.8,Kentucky,McCreary County
21151,5464,6.0,Kentucky,Madison County
21169,504,5.0,Kentucky,Metcalfe County
21189,192,4.3,Kentucky,Owsley County
21213,1399,7.7,Kentucky,Simpson County
21049,2007,5.6,Kentucky,Clark County
21219,887,7.2,Kentucky,Todd County
21041,852,8.0,Kentucky,Carroll County
21053,550,5.4,Kentucky,Clinton County
21077,555,6.4,Kentucky,Gallatin County
22083,1377,6.8,Louisiana,Richland Parish
27173,630,6.4,Minnesota,Yellow Medicine County
27087,545,9.9,Minnesota,Mahnomen County
27025,3099,5.6,Minnesota,Chisago County
27127,1024,6.7,Minnesota,Redwood County
27153,1586,6.5,Minnesota,Todd County
27007,3566,7.7,Minnesota,Beltrami County
27013,3831,5.7,Minnesota,Blue Earth County
27055,1163,6.2,Minnesota,Houston County
27073,390,5.8,Minnesota,Lac qui Parle County
27077,160,4.2,Minnesota,Lake of the Woods County
27111,3688,6.3,Minnesota,Otter Tail County
27161,1195,6.4,Minnesota,Waseca County
27137,9893,5.0,Minnesota,St. Louis County
27003,22561,6.4,Minnesota,Anoka County
27145,10089,6.4,Minnesota,Stearns County
27037,28266,6.7,Minnesota,Dakota County
27083,1795,7.0,Minnesota,Lyon County
27089,602,6.4,Minnesota,Marshall County
27129,926,6.3,Minnesota,Renville County
27163,17827,7.0,Minnesota,Washington County
27031,188,3.5,Minnesota,Cook County
29103,245,6.2,Missouri,Knox County
29139,701,6.1,Missouri,Montgomery County
29207,1785,6.1,Missouri,Stoddard County
29007,1397,5.4,Missouri,Audrain County
29077,16550,5.7,Missouri,Greene County
29185,376,4.0,Missouri,St. Clair County
29197,354,7.8,Missouri,Schuyler County
29029,2024,4.5,Missouri,Camden County
29099,15061,6.7,Missouri,Jefferson County
29143,1202,6.8,Missouri,New Madrid County
29173,596,5.8,Missouri,Ralls County
30017,712,6.1,Montana,Custer County
30075,16,1.0,Montana,Powder River County
30085,1018,9.1,Montana,Roosevelt County
30051,162,6.9,Montana,Liberty County
30083,720,6.4,Montana,Richland County
30101,292,6.0,Montana,Toole County
30019,81,4.7,Montana,Daniels County
30045,68,3.5,Montana,Judith Basin County
30023,343,3.8,Montana,Deer Lodge County
30055,173,9.7,Montana,McCone County
30087,611,6.7,Montana,Rosebud County
30021,572,6.3,Montana,Dawson County
30007,261,4.4,Montana,Broadwater County
30071,292,7.2,Montana,Phillips County
31009,27,5.7,Nebraska,Blaine County
31049,92,5.0,Nebraska,Deuel County
31113,46,5.0,Nebraska,Logan County
31169,346,6.8,Nebraska,Thayer County
31001,2174,6.9,Nebraska,Adams County
31011,374,7.1,Nebraska,Boone County
22099,3658,6.8,Louisiana,St. Martin Parish
22115,3617,7.3,Louisiana,Vernon Parish
22127,697,4.9,Louisiana,Winn Parish
22033,27759,6.3,Louisiana,East Baton Rouge Parish
22085,1673,7.0,Louisiana,Sabine Parish
22003,1547,6.0,Louisiana,Allen Parish
22065,741,6.6,Louisiana,Madison Parish
22053,2029,6.5,Louisiana,Jefferson Davis Parish
22093,1317,6.2,Louisiana,St. James Parish
22043,1348,6.0,Louisiana,Grant Parish
22125,669,4.3,Louisiana,West Feliciana Parish
22051,26372,6.1,Louisiana,Jefferson Parish
01099,1364,6.4,Alabama,Monroe County
01079,1933,5.8,Alabama,Lawrence County
01081,9449,5.9,Alabama,Lee County
01093,1623,5.4,Alabama,Marion County
01107,1051,5.2,Alabama,Pickens County
01119,752,5.9,Alabama,Sumter County
01073,41971,6.4,Alabama,Jefferson County
01023,628,4.9,Alabama,Choctaw County
01059,1921,6.1,Alabama,Franklin County
01091,1431,7.4,Alabama,Marengo County
01113,4361,7.5,Alabama,Russell County
01019,1454,5.6,Alabama,Cherokee County
01039,2426,6.5,Alabama,Covington County
01041,852,6.2,Alabama,Crenshaw County
01047,2898,7.4,Alabama,Dallas County
01077,5013,5.4,Alabama,Lauderdale County
01085,587,5.8,Alabama,Lowndes County
01087,981,5.2,Alabama,Macon County
01083,5670,6.0,Alabama,Limestone County
01117,13887,6.5,Alabama,Shelby County
01133,1098,4.6,Alabama,Winston County
01003,12058,5.7,Alabama,Baldwin County
01051,4929,6.1,Alabama,Elmore County
01071,3153,6.1,Alabama,Jackson County
01121,4943,6.1,Alabama,Talladega County
01129,845,5.1,Alabama,Washington County
01027,677,5.1,Alabama,Clay County
01103,8148,6.8,Alabama,Morgan County
01109,1986,6.0,Alabama,Pike County
01033,3294,6.0,Alabama,Colbert County
01045,3313,6.7,Alabama,Dale County
01065,899,6.1,Alabama,Hale County
01049,4732,6.6,Alabama,DeKalb County
01053,2183,5.9,Alabama,Escambia County
01111,1374,6.1,Alabama,Randolph County
01097,26110,6.3,Alabama,Mobile County
01105,181,1.9,Alabama,Perry County
01029,1116,7.5,Alabama,Cleburne County
01035,796,6.4,Alabama,Conecuh County
01005,1622,6.4,Alabama,Barbour County
01007,1219,5.4,Alabama,Bibb County
01015,6619,5.8,Alabama,Calhoun County
01025,1320,5.5,Alabama,Clarke County
01057,902,5.5,Alabama,Fayette County
31149,47,3.3,Nebraska,Rock County
31163,161,5.3,Nebraska,Sherman County
22023,271,3.9,Louisiana,Cameron Parish
22011,1991,5.4,Louisiana,Beauregard Parish
22013,727,5.4,Louisiana,Bienville Parish
22015,8998,7.1,Louisiana,Bossier Parish
22037,934,4.8,Louisiana,East Feliciana Parish
22095,3136,7.3,Louisiana,St. John the Baptist Parish
22075,1618,6.9,Louisiana,Plaquemines Parish
22073,11492,7.4,Louisiana,Ouachita Parish
22117,3343,7.2,Louisiana,Washington Parish
22097,5813,7.0,Louisiana,St. Landry Parish
22001,4696,7.5,Louisiana,Acadia Parish
22101,3061,6.0,Louisiana,St. Mary Parish
22103,15816,6.2,Louisiana,St. Tammany Parish
22111,1369,6.1,Louisiana,Union Parish
22017,15596,6.3,Louisiana,Caddo Parish
22005,9956,8.1,Louisiana,Ascension Parish
22055,16422,6.8,Louisiana,Lafayette Parish
22045,5159,7.2,Louisiana,Iberia Parish
22061,2481,5.3,Louisiana,Lincoln Parish
22091,672,6.5,Louisiana,St. Helena Parish
22119,2235,5.7,Louisiana,Webster Parish
22031,1976,7.2,Louisiana,De Soto Parish
22047,1763,5.4,Louisiana,Iberville Parish
22063,9922,7.1,Louisiana,Livingston Parish
22067,2029,7.9,Louisiana,Morehouse Parish
22071,22531,5.8,Louisiana,Orleans Parish
22109,7527,6.7,Louisiana,Terrebonne Parish
22019,14464,7.2,Louisiana,Calcasieu Parish
22027,906,5.7,Louisiana,Claiborne Parish
22009,2064,5.1,Louisiana,Avoyelles Parish
22049,916,5.8,Louisiana,Jackson Parish
22077,1402,6.4,Louisiana,Pointe Coupee Parish
22089,3735,7.1,Louisiana,St. Charles Parish
22057,6225,6.3,Louisiana,Lafourche Parish
22107,232,5.1,Louisiana,Tensas Parish
22059,861,5.8,Louisiana,La Salle Parish
23015,1831,5.4,Maine,Lincoln County
23027,2026,5.1,Maine,Waldo County
23021,781,4.6,Maine,Piscataquis County
23003,3268,4.8,Maine,Aroostook County
23029,1548,4.9,Maine,Washington County
23013,1951,4.9,Maine,Knox County
23023,1985,5.6,Maine,Sagadahoc County
23011,5972,4.9,Maine,Kennebec County
23007,1428,4.8,Maine,Franklin County
23009,2731,5.0,Maine,Hancock County
24510,34991,5.7,Maryland,Baltimore city
24039,1311,5.1,Maryland,Somerset County
24025,15504,6.1,Maryland,Harford County
24001,3376,4.7,Maryland,Allegany County
31015,85,4.4,Nebraska,Boyd County
31093,428,6.7,Nebraska,Howard County
31073,68,3.4,Nebraska,Gosper County
31153,14846,8.2,Nebraska,Sarpy County
31059,294,5.3,Nebraska,Fillmore County
31091,21,3.0,Nebraska,Hooker County
31159,1183,6.9,Nebraska,Seward County
31181,219,6.2,Nebraska,Webster County
31023,531,6.6,Nebraska,Butler County
31005,48,11.2,Nebraska,Arthur County
31067,1265,5.9,Nebraska,Gage County
31099,479,7.3,Nebraska,Kearney County
31119,2229,6.4,Nebraska,Madison County
31137,677,7.4,Nebraska,Phelps County
31179,516,5.5,Nebraska,Wayne County
31107,514,6.1,Nebraska,Knox County
31121,469,6.0,Nebraska,Merrick County
31133,157,5.9,Nebraska,Pawnee County
31183,47,6.0,Nebraska,Wheeler County
32015,550,9.7,Nevada,Lander County
32009,73,7.5,Nevada,Esmeralda County
32021,220,4.9,Nevada,Mineral County
32017,215,4.2,Nevada,Lincoln County
32031,27354,6.0,Nevada,Washoe County
32510,3210,5.9,Nevada,Carson City
33013,8247,5.5,New Hampshire,Merrimack County
33001,2702,4.4,New Hampshire,Belknap County
33017,6612,5.1,New Hampshire,Strafford County
34025,37107,6.0,New Jersey,Monmouth County
34037,7387,5.2,New Jersey,Sussex County
34013,51386,6.5,New Jersey,Essex County
34015,18390,6.3,New Jersey,Gloucester County
34031,32233,6.4,New Jersey,Passaic County
34003,55109,5.9,New Jersey,Bergen County
34041,5742,5.4,New Jersey,Warren County
34005,25917,5.8,New Jersey,Burlington County
35029,1600,6.6,New Mexico,Luna County
35055,1777,5.4,New Mexico,Taos County
35007,743,6.1,New Mexico,Colfax County
35021,17,3.9,New Mexico,Harding County
35037,653,7.8,New Mexico,Quay County
28103,686,6.4,Mississippi,Noxubee County
28137,1867,6.6,Mississippi,Tate County
28107,2335,6.8,Mississippi,Panola County
28161,768,6.2,Mississippi,Yalobusha County
19095,1018,6.3,Iowa,Iowa County
19189,714,6.8,Iowa,Winnebago County
19165,822,7.1,Iowa,Shelby County
19007,825,6.6,Iowa,Appanoose County
19145,785,5.1,Iowa,Page County
19191,1001,4.9,Iowa,Winneshiek County
19155,6224,6.7,Iowa,Pottawattamie County
19127,2864,7.2,Iowa,Marshall County
19015,1676,6.4,Iowa,Boone County
19021,1505,7.5,Iowa,Buena Vista County
19089,704,7.6,Iowa,Howard County
19077,604,5.7,Iowa,Guthrie County
19091,618,6.5,Iowa,Humboldt County
19121,1176,7.3,Iowa,Madison County
05073,443,6.5,Arkansas,Lafayette County
05107,1075,5.8,Arkansas,Phillips County
05149,1194,5.6,Arkansas,Yell County
05011,845,7.8,Arkansas,Bradley County
05113,1177,5.9,Arkansas,Polk County
05103,1301,5.5,Arkansas,Ouachita County
05081,680,5.5,Arkansas,Little River County
05091,3036,7.0,Arkansas,Miller County
05145,4716,6.0,Arkansas,White County
06033,3722,5.8,California,Lake County
06115,6312,8.3,California,Yuba County
06035,1132,3.7,California,Lassen County
06097,27730,5.5,California,Sonoma County
06025,13357,7.4,California,Imperial County
06001,95280,5.8,California,Alameda County
06055,7511,5.4,California,Napa County
06091,151,5.0,California,Sierra County
06113,12498,5.8,California,Yolo County
06057,4904,4.9,California,Nevada County
06045,5532,6.3,California,Mendocino County
06037,596485,5.9,California,Los Angeles County
06085,117494,6.1,California,Santa Clara County
06093,2894,6.7,California,Siskiyou County
06015,1489,5.4,California,Del Norte County
08015,747,3.8,Colorado,Chaffee County
08045,4932,8.4,Colorado,Garfield County
08059,31749,5.5,Colorado,Jefferson County
08103,621,9.7,Colorado,Rio Blanco County
08021,546,6.7,Colorado,Conejos County
08001,38494,7.6,Colorado,Adams County
08037,3289,6.0,Colorado,Eagle County
08081,985,7.5,Colorado,Moffat County
08017,156,7.7,Colorado,Cheyenne County
01101,15031,6.6,Alabama,Montgomery County
01095,6208,6.5,Alabama,Marshall County
01009,3590,6.2,Alabama,Blount County
01067,887,5.2,Alabama,Henry County
01089,21809,6.0,Alabama,Madison County
01001,3814,6.9,Alabama,Autauga County
01123,2698,6.7,Alabama,Tallapoosa County
01061,1716,6.5,Alabama,Geneva County
01131,479,4.5,Alabama,Wilcox County
02016,378,6.6,Alaska,Aleutians West Census Area
02060,46,5.3,Alaska,Bristol Bay Borough
02150,1174,8.7,Alaska,Kodiak Island Borough
02188,791,10.3,Alaska,Northwest Arctic Borough
47151,1487,6.8,Tennessee,Scott County
47107,2706,5.1,Tennessee,McMinn County
47117,2211,6.7,Tennessee,Marshall County
47143,2126,6.5,Tennessee,Rhea County
47001,4478,5.9,Tennessee,Anderson County
47049,1142,6.3,Tennessee,Fentress County
47053,3392,6.9,Tennessee,Gibson County
47069,1286,5.1,Tennessee,Hardeman County
47105,2888,5.5,Tennessee,Loudon County
47149,21632,6.8,Tennessee,Rutherford County
47159,1214,6.1,Tennessee,Smith County
47189,9317,6.8,Tennessee,Wilson County
47171,867,4.9,Tennessee,Unicoi County
35027,937,4.8,New Mexico,Lincoln County
35005,5122,7.9,New Mexico,Chaves County
35025,6081,8.7,New Mexico,Lea County
35049,7589,5.1,New Mexico,Santa Fe County
35059,384,9.3,New Mexico,Union County
35051,419,3.8,New Mexico,Sierra County
35053,1227,7.3,New Mexico,Socorro County
35041,1360,7.2,New Mexico,Roosevelt County
35013,15219,7.0,New Mexico,Do�a Ana County
35028,1125,6.0,New Mexico,Los Alamos County
35039,2503,6.4,New Mexico,Rio Arriba County
35047,1305,4.7,New Mexico,San Miguel County
35061,4978,6.5,New Mexico,Valencia County
35057,877,5.7,New Mexico,Torrance County
35001,40503,6.0,New Mexico,Bernalillo County
35035,4537,6.9,New Mexico,Otero County
35006,1793,6.7,New Mexico,Cibola County
35011,132,6.5,New Mexico,De Baca County
35019,236,5.4,New Mexico,Guadalupe County
35003,106,3.0,New Mexico,Catron County
36005,97497,6.8,New York,Bronx County
36067,27175,5.9,New York,Onondaga County
36019,3911,4.9,New York,Clinton County
36099,1747,5.1,New York,Seneca County
36079,4731,4.8,New York,Putnam County
36043,3543,5.7,New York,Herkimer County
36069,6043,5.5,New York,Ontario County
36101,5806,6.0,New York,Steuben County
36041,167,3.7,New York,Hamilton County
36013,6754,5.3,New York,Chautauqua County
36047,159422,6.2,New York,Kings County
36107,2582,5.3,New York,Tioga County
36073,2187,5.3,New York,Orleans County
36091,13172,5.8,New York,Saratoga County
36021,2846,4.7,New York,Columbia County
36049,1555,5.9,New York,Lewis County
36119,57237,5.9,New York,Westchester County
36025,2065,4.6,New York,Delaware County
36057,3181,6.5,New York,Montgomery County
36085,28890,6.1,New York,Richmond County
36089,6018,5.5,New York,St. Lawrence County
36109,4051,3.9,New York,Tompkins County
36113,3139,4.9,New York,Warren County
36023,2674,5.6,New York,Cortland County
36027,14166,4.8,New York,Dutchess County
56031,341,4.0,Wyoming,Platte County
56033,1618,5.4,Wyoming,Sheridan County
56003,673,5.7,Wyoming,Big Horn County
56011,506,6.8,Wyoming,Crook County
56029,1447,5.0,Wyoming,Park County
56001,1824,4.8,Wyoming,Albany County
56007,1110,7.3,Wyoming,Carbon County
56015,437,3.3,Wyoming,Goshen County
56041,1890,9.2,Wyoming,Uinta County
56043,515,6.4,Wyoming,Washakie County
56017,252,5.5,Wyoming,Hot Springs County
56013,2700,6.8,Wyoming,Fremont County
56035,616,6.2,Wyoming,Sublette County
56045,590,8.4,Wyoming,Weston County
36015,5049,5.9,New York,Chemung County
36055,42091,5.7,New York,Monroe County
36065,13862,6.0,New York,Oneida County
36111,8775,4.9,New York,Ulster County
36051,2999,4.7,New York,Livingston County
36077,2496,4.2,New York,Otsego County
36039,1932,4.1,New York,Greene County
36001,14922,4.9,New York,Albany County
36003,2579,5.5,New York,Allegany County
36009,4673,6.1,New York,Cattaraugus County
36053,4124,5.8,New York,Madison County
36093,9532,6.2,New York,Schenectady County
36037,3370,5.8,New York,Genesee County
36123,1477,5.9,New York,Yates County
37079,1247,5.9,North Carolina,Greene County
37121,668,4.5,North Carolina,Mitchell County
37041,528,3.7,North Carolina,Chowan County
37005,495,4.5,North Carolina,Alleghany County
37027,4557,5.6,North Carolina,Caldwell County
37035,9257,5.9,North Carolina,Catawba County
37045,5904,6.1,North Carolina,Cleveland County
37049,6264,6.1,North Carolina,Craven County
37065,2976,5.7,North Carolina,Edgecombe County
37077,3287,5.5,North Carolina,Granville County
37085,9823,7.4,North Carolina,Harnett County
37093,4026,7.5,North Carolina,Hoke County
37089,6545,5.7,North Carolina,Henderson County
37095,306,5.9,North Carolina,Hyde County
37097,10601,6.0,North Carolina,Iredell County
37119,71671,6.7,North Carolina,Mecklenburg County
37131,988,5.0,North Carolina,Northampton County
37147,10662,6.0,North Carolina,Pitt County
37159,8571,6.1,North Carolina,Rowan County
37181,2564,5.8,North Carolina,Vance County
37039,1183,4.2,North Carolina,Cherokee County
37053,1826,6.9,North Carolina,Currituck County
37179,16725,7.2,North Carolina,Union County
37193,3890,5.7,North Carolina,Wilkes County
